DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),
9/8/2009 23:00:00, 11.1,117.1,  3.1,  1.1, 16.535, 28.88,  0.0,  0.0,  0.066, 320.53,  0.061, 256.65,  0.014, 213.69,  0.096, 197.50,  0.051, 259.80,  0.087, 256.76,  0.039, 246.04,  0.006,  80.54,  0.025, 265.43,  0.038, 201.80,  0.031, 160.97,  0.098, 192.34,  0.066, 143.65,  0.057, 283.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 00:00:00, 11.1,116.9,  3.1,  1.1, 16.507, 28.91,  0.0,  0.0,  0.074,   4.64,  0.031, 299.05,  0.080, 216.87,  0.028,  90.00,  0.030, 228.99,  0.036, 131.63,  0.035, 103.24,  0.061, 119.51,  0.034, 191.98,  0.033, 181.74,  0.039, 207.22,  0.014, 123.69,  0.015, 301.61,  0.050, 197.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 01:00:00, 11.1,117.0,  3.1,  1.1, 16.482, 28.89,  0.0,  0.0,  0.070, 203.63,  0.037, 329.30,  0.015, 340.35,  0.059, 152.56,  0.023, 113.20,  0.017, 215.54,  0.080, 244.08,  0.030, 227.73,  0.034, 263.29,  0.028, 219.29,  0.018, 303.69,  0.016,  63.43,  0.030, 135.00,  0.060, 240.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 02:00:00, 11.1,117.1,  3.1,  1.1, 16.445, 28.91,  0.0,  0.0,  0.053, 230.33,  0.092, 343.54,  0.014, 270.00,  0.069, 268.34,  0.061, 207.41,  0.086, 211.65,  0.123, 195.50,  0.080, 187.21,  0.091, 176.86,  0.078, 173.33,  0.072,  82.78,  0.068,  93.37,  0.088,  98.50,  0.105, 227.32,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 03:00:00, 11.1,117.0,  3.1,  1.1, 16.411, 28.92,  0.0,  0.0,  0.094, 212.85,  0.056, 268.98,  0.060, 231.04,  0.025, 291.37,  0.037, 136.08,  0.082, 203.11,  0.106, 151.26,  0.084, 173.88,  0.068, 175.79,  0.071, 199.71,  0.041, 188.33,  0.039, 156.04,  0.050, 159.04,  0.068, 243.06,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 04:00:00, 11.1,116.9,  3.1,  1.1, 16.394, 28.91,  0.0,  0.0,  0.008, 187.13,  0.069, 279.19,  0.012, 204.44,  0.082, 151.56,  0.079, 163.16,  0.049, 213.37,  0.156, 212.16,  0.133, 199.80,  0.136, 213.92,  0.083, 224.03,  0.097, 209.74,  0.077, 194.22,  0.083, 162.44,  0.094, 263.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 05:00:00, 11.1,117.0,  3.1,  1.1, 16.372, 28.90,  0.0,  0.0,  0.087, 186.63,  0.053, 152.95,  0.105, 147.82,  0.091, 186.97,  0.052, 145.10,  0.021, 207.76,  0.010, 163.30,  0.037, 279.21,  0.030, 252.76,  0.065, 200.66,  0.059, 172.15,  0.063, 197.57,  0.070, 201.04,  0.076, 256.33,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 06:00:00, 11.1,117.1,  3.1,  1.1, 16.406, 28.91,  0.0,  0.0,  0.082, 177.21,  0.062, 186.44,  0.064, 171.87,  0.082, 192.68,  0.017, 256.76,  0.084, 185.44,  0.026, 184.40,  0.115, 183.98,  0.129, 183.11,  0.105, 179.45,  0.090, 201.45,  0.098, 196.03,  0.050, 218.48,  0.144, 249.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 07:00:00, 11.1,116.9,  3.1,  1.1, 16.436, 28.91,  0.0,  0.0,  0.112,  92.56,  0.038, 352.50,  0.071, 171.07,  0.085, 178.65,  0.086, 206.27,  0.090, 161.16,  0.057, 155.22,  0.122, 166.30,  0.066, 158.84,  0.012, 289.98,  0.022,  90.00,  0.102, 164.60,  0.057, 173.00,  0.072, 235.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 08:00:00, 11.1,116.9,  3.1,  1.1, 16.488, 28.92,  0.0,  0.0,  0.130, 172.06,  0.112, 192.92,  0.036, 176.82,  0.063, 228.22,  0.061, 201.10,  0.031, 222.40,  0.075, 187.70,  0.078, 118.20,  0.137, 137.95,  0.115, 158.57,  0.089, 205.41,  0.084, 179.32,  0.041, 195.38,  0.037, 189.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 09:00:00, 11.1,116.9,  3.1,  1.1, 16.516, 28.92,  0.0,  0.0,  0.090, 195.42,  0.041, 247.17,  0.095, 159.09,  0.062, 119.86,  0.031, 112.48,  0.087, 158.44,  0.117, 160.48,  0.103, 169.35,  0.070, 193.24,  0.092, 260.03,  0.061, 178.12,  0.016, 277.13,  0.026, 256.50,  0.054, 267.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 10:00:00, 11.1,117.1,  3.1,  1.1, 16.559, 28.95,  0.0,  0.0,  0.035, 101.63,  0.037,  83.83,  0.052, 182.20,  0.018, 247.62,  0.046, 251.18,  0.079, 229.64,  0.063, 235.30,  0.058, 177.04,  0.031, 219.81,  0.008, 219.81,  0.036, 107.93,  0.047, 126.38,  0.003, 251.57,  0.052, 166.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 11:00:00, 11.1,117.0,  3.1,  1.1, 16.604, 28.96,  0.0,  0.0,  0.008, 293.20,  0.042,  81.87,  0.009,  20.56,  0.037,  86.91,  0.043, 141.55,  0.034,  95.04,  0.042, 126.33,  0.037, 107.45,  0.048, 112.25,  0.029, 104.04,  0.011, 349.70,  0.044, 191.82,  0.052, 214.00,  0.088,  93.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 12:00:00, 11.1,117.1,  3.1,  1.1, 16.615, 28.96,  0.0,  0.0,  0.073, 236.75,  0.020, 287.53,  0.009, 341.57,  0.057, 125.07,  0.027, 143.97,  0.012,  41.63,  0.045, 146.66,  0.039,  68.75,  0.031, 103.13,  0.034,  64.18,  0.061,  48.99,  0.062,  41.10,  0.071, 353.57,  0.055,  39.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 13:00:00, 11.1,117.2,  3.1,  1.1, 16.599, 28.99,  0.0,  0.0,  0.061, 184.69,  0.044, 226.85,  0.017,  23.63,  0.008, 180.00,  0.044, 352.23,  0.025, 316.64,  0.036,  94.76,  0.040,  72.47,  0.022, 158.20,  0.069, 110.27,  0.005, 338.20,  0.032, 128.66,  0.049, 116.57,  0.038,  90.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 14:00:00, 11.1,117.1,  3.1,  1.1, 16.604, 29.04,  0.0,  0.0,  0.057, 345.72,  0.070,  45.58,  0.025, 326.31,  0.036,  99.73,  0.034, 217.87,  0.037, 194.04,  0.032,  33.69,  0.032, 180.00,  0.054,  58.67,  0.042, 294.10,  0.067, 230.41,  0.080, 214.29,  0.048, 194.62,  0.027, 138.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 15:00:00, 11.1,117.0,  3.1,  1.1, 16.596, 28.98,  0.0,  0.0,  0.034, 319.76,  0.017, 149.04,  0.027, 107.10,  0.067,  68.04,  0.030,  55.78,  0.072,  58.08,  0.020,  66.04,  0.002, 153.43,  0.033, 334.98,  0.052, 216.43,  0.029, 240.75,  0.067, 205.80,  0.066, 279.61,  0.030,  46.33,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 16:00:00, 11.1,117.0,  3.1,  1.1, 16.584, 28.92,  0.0,  0.0,  0.092, 296.57,  0.102, 300.09,  0.088, 281.82,  0.159, 270.72,  0.137, 269.16,  0.120, 315.00,  0.045, 357.46,  0.037,  34.99,  0.057,  80.87,  0.043,  71.15,  0.068, 111.64,  0.056,  81.72,  0.039,  75.26,  0.026,  54.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 17:00:00, 11.1,117.0,  3.1,  1.1, 16.542, 29.12,  0.0,  0.0,  0.029, 285.95,  0.031,  47.60,  0.052, 153.92,  0.013, 243.43,  0.043,  79.22,  0.061, 301.61,  0.101, 262.03,  0.076, 232.98,  0.064, 236.56,  0.031, 146.82,  0.064, 157.04,  0.023, 160.02,  0.097, 107.32,  0.066, 102.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 18:00:00, 11.1,117.1,  3.1,  1.1, 16.519, 29.25,  0.0,  0.0,  0.027, 164.93,  0.039, 121.22,  0.136, 158.90,  0.030, 176.19,  0.064, 165.53,  0.084, 162.00,  0.092, 121.28,  0.147, 142.74,  0.064, 171.87,  0.079, 188.03,  0.040, 156.61,  0.052, 144.46,  0.085, 159.44,  0.068, 148.17,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 19:00:00, 11.1,117.0,  3.1,  1.1, 16.505, 29.19,  0.0,  0.0,  0.050, 180.00,  0.076, 143.58,  0.058, 174.09,  0.046, 211.61,  0.077, 137.63,  0.094, 193.59,  0.141, 195.61,  0.104, 190.55,  0.087, 186.63,  0.068, 216.03,  0.075, 235.26,  0.080, 237.31,  0.038, 236.73,  0.016, 165.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 20:00:00, 11.1,117.2,  3.1,  1.1, 16.501, 29.17,  0.0,  0.0,  0.140, 187.38,  0.086, 180.67,  0.065, 146.31,  0.141, 199.46,  0.075, 175.43,  0.075, 168.39,  0.080, 163.37,  0.063, 214.70,  0.026, 212.47,  0.100, 211.94,  0.069, 225.59,  0.008, 165.96,  0.029, 119.25,  0.059, 198.74,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 21:00:00, 11.1,117.1,  3.1,  1.1, 16.503, 29.18,  0.0,  0.0,  0.118, 236.04,  0.079, 171.25,  0.081, 186.34,  0.029, 204.78,  0.056, 202.93,  0.070, 175.91,  0.107, 167.53,  0.058, 165.96,  0.144, 133.03,  0.131, 150.69,  0.082, 162.90,  0.088, 155.77,  0.065, 153.43,  0.119, 161.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 22:00:00, 11.1,117.1,  3.1,  1.1, 16.493, 29.03,  0.0,  0.0,  0.102,  49.76,  0.065, 130.60,  0.079,  56.92,  0.019,  90.00,  0.115, 108.75,  0.063, 106.70,  0.075, 117.94,  0.060, 100.56,  0.029,  82.15,  0.024,  36.38,  0.012, 214.99,  0.026, 300.58,  0.025, 111.37,  0.054,  72.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/9/2009 23:00:00, 11.1,117.1,  3.1,  1.1, 16.499, 28.96,  0.0,  0.0,  0.026, 270.00,  0.025,  90.00,  0.035, 225.00,  0.080, 122.69,  0.090, 119.43,  0.071, 159.25,  0.026,  65.38,  0.029, 114.78,  0.017, 293.63,  0.025, 113.50,  0.070,  58.34,  0.091, 112.62,  0.057, 110.67,  0.021, 142.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 00:00:00, 11.1,117.1,  3.1,  1.1, 16.479, 28.89,  0.0,  0.0,  0.101, 277.97,  0.064,  97.24,  0.031,  86.31,  0.027, 141.01,  0.031, 140.19,  0.027,  36.03,  0.029,   9.78,  0.049,  95.83,  0.043, 314.06,  0.122, 313.67,  0.069, 357.51,  0.124,   5.07,  0.060,  18.43,  0.044,  52.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 01:00:00, 11.1,117.1,  3.1,  1.1, 16.458, 28.88,  0.0,  0.0,  0.022, 354.81,  0.040, 293.39,  0.067, 289.25,  0.033, 291.16,  0.018, 266.82,  0.062,  15.82,  0.026, 287.74,  0.021,  41.19,  0.068,  22.43,  0.056,   8.28,  0.059,   0.00,  0.125,  31.91,  0.073,  89.22,  0.086,  60.17,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 02:00:00, 11.1,117.1,  3.1,  1.1, 16.424, 28.91,  0.0,  0.0,  0.086, 311.69,  0.022,   0.00,  0.082, 342.90,  0.069,  30.26,  0.083,  71.78,  0.082,  60.00,  0.106,  25.11,  0.104,  32.01,  0.068,  52.79,  0.104,   4.95,  0.091,  18.63,  0.114,  56.45,  0.069, 114.72,  0.070,  77.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 03:00:00, 11.1,117.1,  3.1,  1.1, 16.397, 28.99,  0.0,  0.0,  0.051,  48.18,  0.103,  29.05,  0.051,  15.95,  0.080,  29.12,  0.044,  69.90,  0.060,  18.43,  0.076,  68.48,  0.110,  20.25,  0.153,  43.41,  0.187,  30.54,  0.179,  38.41,  0.096,  58.63,  0.085,  27.16,  0.104,  64.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 04:00:00, 11.1,116.9,  3.1,  1.1, 16.380, 28.95,  0.0,  0.0,  0.100,   9.18,  0.079,  38.32,  0.086,  31.65,  0.131,  54.00,  0.074,  45.55,  0.060,  81.33,  0.059,  47.73,  0.073,   3.14,  0.116, 339.85,  0.104, 355.05,  0.091,   6.97,  0.125, 348.42,  0.008, 320.19,  0.018, 337.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 05:00:00, 11.1,117.1,  3.1,  1.1, 16.377, 28.96,  0.0,  0.0,  0.045, 167.20,  0.059, 281.69,  0.055, 318.72,  0.030, 240.02,  0.018,  60.64,  0.055, 355.84,  0.081,  50.01,  0.035, 169.99,  0.021, 280.78,  0.032,  10.95,  0.025,  48.18,  0.017, 103.24,  0.083, 137.45,  0.017, 149.04,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 06:00:00, 11.1,117.0,  3.1,  1.1, 16.380, 28.97,  0.0,  0.0,  0.031,  30.65,  0.057,  13.30,  0.051, 141.34,  0.028, 186.12,  0.012, 294.44,  0.061, 281.31,  0.014, 323.97,  0.038, 169.29,  0.068, 241.93,  0.014, 216.03,  0.037, 104.04,  0.047, 172.72,  0.049, 101.77,  0.048, 129.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 07:00:00, 11.1,117.1,  3.1,  1.1, 16.405, 28.99,  0.0,  0.0,  0.073, 181.57,  0.067,  25.80,  0.039, 193.32,  0.043,  42.18,  0.034,  52.13,  0.065, 175.60,  0.027, 167.01,  0.032, 180.00,  0.104, 247.89,  0.043, 291.80,  0.056, 291.04,  0.032, 223.73,  0.051, 152.93,  0.018,  99.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 08:00:00, 11.1,117.2,  3.1,  1.1, 16.441, 29.01,  0.0,  0.0,  0.104, 182.20,  0.046, 206.00,  0.018,   9.46,  0.060, 192.43,  0.038, 228.24,  0.039, 165.26,  0.072, 148.08,  0.027,  81.57,  0.106,  92.70,  0.042, 130.16,  0.053, 221.19,  0.060, 188.67,  0.059, 167.37,  0.069,  92.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 09:00:00, 11.1,117.0,  3.1,  1.1, 16.476, 29.03,  0.0,  0.0,  0.060, 265.24,  0.060, 197.53,  0.003, 198.43,  0.080, 230.10,  0.045, 189.04,  0.019, 183.01,  0.059, 137.07,  0.077, 107.49,  0.076, 132.32,  0.017,  93.37,  0.052,  31.53,  0.068, 216.03,  0.021, 226.97,  0.042, 305.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 10:00:00, 11.1,117.0,  3.1,  1.1, 16.523, 29.05,  0.0,  0.0,  0.027, 186.34,  0.058, 281.89,  0.073, 264.52,  0.099, 246.80,  0.023,   2.49,  0.035, 117.30,  0.067, 116.57,  0.010, 180.00,  0.044, 208.30,  0.053,  38.16,  0.043, 113.03,  0.066, 169.54,  0.075, 138.24,  0.055, 279.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 11:00:00, 11.1,117.0,  3.1,  1.1, 16.559, 29.08,  0.0,  0.0,  0.022, 341.57,  0.020, 165.26,  0.022, 259.70,  0.028, 332.53,  0.038, 326.73,  0.073,  85.30,  0.052,  44.22,  0.003, 198.43,  0.022, 153.43,  0.050, 133.36,  0.065, 128.80,  0.106, 113.91,  0.088, 117.73,  0.047, 242.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 12:00:00, 11.1,117.0,  3.1,  1.1, 16.587, 29.08,  0.0,  0.0,  0.045,  45.91,  0.015,  28.30,  0.057,  13.07,  0.043, 318.81,  0.042,  12.38,  0.045, 293.70,  0.070, 306.87,  0.082, 243.12,  0.036, 254.05,  0.067, 211.55,  0.124, 167.87,  0.059, 138.45,  0.038, 141.34,  0.062, 262.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 13:00:00, 11.1,117.0,  3.1,  1.1, 16.602, 29.08,  0.0,  0.0,  0.037, 150.64,  0.017, 144.46,  0.033,  88.26,  0.030,  64.29,  0.039, 233.43,  0.056, 185.10,  0.063, 178.18,  0.052, 263.42,  0.096, 204.69,  0.086, 197.59,  0.107, 178.39,  0.136, 177.89,  0.083, 152.82,  0.081,  42.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 14:00:00, 11.1,117.1,  3.1,  1.1, 16.620, 29.08,  0.0,  0.0,  0.026,  85.60,  0.005, 281.31,  0.056,  78.69,  0.086, 343.87,  0.025, 211.76,  0.027,  15.07,  0.033,  27.35,  0.022, 212.28,  0.033, 181.74,  0.057, 187.00,  0.065, 178.24,  0.023, 254.74,  0.048, 183.58,  0.029, 294.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 15:00:00, 11.1,117.1,  3.1,  1.1, 16.619, 29.08,  0.0,  0.0,  0.037, 136.08,  0.074, 164.27,  0.115, 281.02,  0.026, 210.58,  0.010, 203.96,  0.047, 218.09,  0.015, 227.73,  0.026, 147.53,  0.035, 283.24,  0.076, 196.05,  0.080, 181.43,  0.061, 187.59,  0.027, 169.51,  0.133, 330.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 16:00:00, 11.1,117.1,  3.1,  1.1, 16.607, 29.09,  0.0,  0.0,  0.048,  73.07,  0.091, 333.15,  0.039, 277.31,  0.041, 180.00,  0.026,  35.54,  0.042,   6.79,  0.029, 157.83,  0.104, 125.99,  0.086, 127.41,  0.094, 149.35,  0.065, 173.85,  0.133, 161.57,  0.116, 164.53,  0.077, 257.23,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 17:00:00, 11.1,117.0,  3.1,  1.1, 16.589, 29.10,  0.0,  0.0,  0.023, 199.98,  0.061, 122.91,  0.037, 136.08,  0.044, 107.20,  0.036,  39.40,  0.005, 216.87,  0.025,  43.36,  0.040, 216.87,  0.032, 183.58,  0.046, 167.47,  0.032, 180.00,  0.084, 193.05,  0.001,   0.00,  0.111, 302.83,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 18:00:00, 11.1,117.1,  3.1,  1.1, 16.562, 29.06,  0.0,  0.0,  0.084,  81.77,  0.038, 212.01,  0.057, 100.12,  0.012, 165.96,  0.070, 214.59,  0.112, 212.28,  0.087, 185.91,  0.077, 161.80,  0.002,  63.43,  0.011, 201.80,  0.035, 118.74,  0.095,  68.31,  0.093,  67.29,  0.016,  90.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 19:00:00, 11.1,117.0,  3.1,  1.1, 16.535, 29.01,  0.0,  0.0,  0.052, 195.64,  0.028,  70.91,  0.057, 120.62,  0.061, 180.94,  0.004, 180.00,  0.038,  25.20,  0.009, 234.46,  0.024, 292.25,  0.047,  67.29,  0.016,  21.80,  0.044, 148.82,  0.047, 104.93,  0.010,  66.04,  0.030, 309.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 20:00:00, 11.1,117.0,  3.1,  1.1, 16.514, 29.03,  0.0,  0.0,  0.066,  36.35,  0.069, 180.00,  0.077, 160.14,  0.075, 142.06,  0.065, 114.59,  0.088, 135.92,  0.072, 141.22,  0.040, 222.95,  0.038, 183.01,  0.041, 165.96,  0.004, 236.31,  0.022, 108.43,  0.041, 181.40,  0.016, 299.74,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 21:00:00, 11.1,117.2,  3.1,  1.1, 16.492, 29.04,  0.0,  0.0,  0.077,  84.07,  0.028,  79.88,  0.074, 272.32,  0.029, 270.00,  0.057, 104.28,  0.065,  90.88,  0.017,  17.35,  0.078,  29.84,  0.055,   4.16,  0.034,  64.18,  0.025,  99.09,  0.023, 135.00,  0.046, 355.03,  0.118, 284.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 22:00:00, 11.1,117.0,  3.1,  1.1, 16.478, 29.04,  0.0,  0.0,  0.062, 328.09,  0.023, 219.81,  0.037,  23.81,  0.011,  56.31,  0.052,  63.92,  0.035,  23.63,  0.044,  92.60,  0.133, 122.74,  0.147, 119.70,  0.065, 105.10,  0.110, 120.52,  0.064,  97.13,  0.039, 152.78,  0.130, 275.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/10/2009 23:00:00, 11.1,117.1,  3.1,  1.1, 16.469, 29.04,  0.0,  0.0,  0.011, 275.19,  0.005,   0.00,  0.013,  61.39,  0.052,  30.96,  0.040, 342.47,  0.038, 293.20,  0.063, 297.38,  0.064, 296.97,  0.024, 163.07,  0.063, 154.65,  0.085, 152.84,  0.036, 129.40,  0.069, 111.34,  0.151, 266.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 00:00:00, 11.1,117.1,  3.1,  1.1, 16.441, 29.03,  0.0,  0.0,  0.114,  18.91,  0.059,  56.04,  0.030,  57.38,  0.040, 131.99,  0.006, 225.00,  0.039, 131.88,  0.030, 336.80,  0.011, 318.81,  0.065, 183.52,  0.008, 172.87,  0.097, 102.46,  0.047,  67.29,  0.022,  76.61,  0.066, 270.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 01:00:00, 11.1,117.2,  3.1,  1.1, 16.415, 29.04,  0.0,  0.0,  0.007, 135.00,  0.021, 320.91,  0.122,  52.66,  0.074, 100.10,  0.094,  90.00,  0.011, 123.69,  0.057, 143.53,  0.037, 157.62,  0.008, 284.04,  0.034, 328.17,  0.098, 224.17,  0.102, 198.26,  0.109, 203.75,  0.019, 242.10,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 02:00:00, 11.1,117.0,  3.1,  1.1, 16.379, 29.03,  0.0,  0.0,  0.105,  85.10,  0.031,  88.15,  0.112,  35.95,  0.040,  43.99,  0.067,  84.88,  0.030,  72.76,  0.036,  97.91,  0.066, 112.29,  0.036,  56.31,  0.012, 318.37,  0.012, 124.99,  0.009, 276.34,  0.043, 322.59,  0.067, 228.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 03:00:00, 11.1,117.1,  3.1,  1.1, 16.360, 29.01,  0.0,  0.0,  0.077,  85.54,  0.069,  28.41,  0.037,  34.99,  0.035, 203.63,  0.064, 298.97,  0.060,  90.00,  0.022,  26.57,  0.035, 137.29,  0.059,  53.33,  0.045,  39.64,  0.051,  20.56,  0.015,   7.59,  0.065, 353.85,  0.110, 264.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 04:00:00, 11.1,117.0,  3.1,  1.1, 16.361, 28.88,  0.0,  0.0,  0.015,  86.19,  0.026,  62.45,  0.017,  35.54,  0.096, 336.10,  0.030,  21.45,  0.042,  78.96,  0.035,  36.87,  0.025,  53.13,  0.042, 123.31,  0.060, 112.69,  0.068, 102.80,  0.053, 141.17,  0.044, 115.41,  0.069, 286.06,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 05:00:00, 11.1,117.1,  3.1,  1.1, 16.351, 28.87,  0.0,  0.0,  0.069, 297.68,  0.030, 172.41,  0.034,  64.18,  0.008,   0.00,  0.038,   0.00,  0.006, 198.43,  0.038,  26.57,  0.030, 135.00,  0.026, 162.26,  0.014, 126.03,  0.006, 141.34,  0.035, 190.01,  0.018, 296.57,  0.045, 246.30,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 06:00:00, 11.1,117.0,  3.1,  1.1, 16.360, 28.89,  0.0,  0.0,  0.087, 336.37,  0.053,  21.19,  0.047, 326.31,  0.051, 352.18,  0.049, 261.87,  0.053, 356.76,  0.057,  77.91,  0.087,  73.24,  0.040,  71.11,  0.047, 114.94,  0.095,  53.97,  0.078,  48.12,  0.029,  36.47,  0.026, 120.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 07:00:00, 11.1,117.0,  3.1,  1.1, 16.377, 28.94,  0.0,  0.0,  0.129, 340.02,  0.036, 215.91,  0.053, 340.20,  0.040, 270.00,  0.068, 342.10,  0.105, 352.87,  0.055,   1.04,  0.082,  27.50,  0.040,  48.01,  0.099,  48.27,  0.059,  57.38,  0.060,  28.69,  0.044, 338.68,  0.067, 143.47,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
9/11/2009 08:00:00, 11.1,117.0,  3.1,  1.1, 16.399, 28.95,  0.0,  0.0,  0.148,  16.85,  0.009, 319.40,  0.080, 296.57,  0.055, 144.58,  0.046, 357.51,  0.046,  23.20,  0.084,  37.28,  0.039,  70.64,  0.091, 357.48,  0.045, 314.09,  0.057,  29.25,  0.073,  30.43,  0.050,  22.44,  0.130, 269.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
